word	syllables	hiper_suf	suffix	meaning	semantics	ending	cons.cluster	all_vowels	last_vowel	1	2
sticherarion	5	-	-	NOT FOUND	NA	u	n	ieaio	o	1.411961066375239e-4	-1.7122237154781772e-4
stil	1	-	-	NOT FOUND	NA	a	l	i	i	9.744109924130859e-6	-5.001307207378658e-4
stilb	1	-	-	NOT FOUND	NA	u	lb	i	i	-2.773514696088304e-5	-5.58296798336726e-4
stilbestrol	3	-	-	NOT FOUND	NA	u	l	ieo	o	3.866329655443134e-4	-3.0041698444975855e-4
stilometr	3	-	-	NOT FOUND	NA	u	tr	ioe	e	3.013003089312395e-4	6.77226366204137e-4
stimulus	3	-	-	NOT FOUND	NA	a	s	iuu	u	4.759244258173613e-4	-5.722532458261629e-4
stiuk	2	-	-	szlachetny tynk używany do wyrobu rzeźb lub sztukaterii	NA	u	k	iu	u	4.673013296246741e-4	-4.575580874106935e-4
stochmal	2	-	-	NOT FOUND	NA	a	l	oa	a	5.011263132365869e-4	-4.449969977754814e-4
stock-car	2	-	-	NOT FOUND	NA	a	r	oa	a	5.520673793078422e-4	-3.910708604052796e-4
stojak	2	-	-	urządzenie służące do podtrzymywania w pozycji pionowej czegoś lub rzadziej kogoś	артефакт	a	k	oa	a	5.019518103025241e-4	-3.2146399081308525e-4
stojan	2	-	-	część nieruchoma silnika elektrycznego lub prądnicy, wewnątrz której obraca się wirnik	часть предмета	a	n	oa	a	5.893986495917626e-4	-5.557497128267636e-4
stok	1	-	-	pochyła powierzchnia wzniesienia lub wklęsłości ziemi	NA	u	k	o	o	5.01856200924999e-4	-4.761031085404077e-4
stolec	2	-	-	odchody ludzkie lub zwierzęce wydalane przez odbyt	NA	a	c	oe	e	3.4790944254152993e-4	0.0012478314608175343
stolik	2	-	-	mebel składający się z blatu opartego na nogach, służący głównie do spożywania na nim posiłków	NA	a	k	oi	i	-2.729951894859612e-4	-2.1525536876145879e-4
stolon	2	-	-	NOT FOUND	NA	u	n	oo	o	5.24618898745664e-4	-5.12509328606812e-4
stomp	1	-	-	styl w jazzie charakteryzujący się mocnym rytmem; też: utwór jazzowy o mocnym rytmie	NA	u	mp	o	o	7.075843364483804e-4	-7.94561419056946e-4
stonit	2	-	-	NOT FOUND	NA	u	t	oi	i	-2.7259543751457675e-4	-4.09241098533582e-4
stop	1	-	-	kino, w którym filmy są wyświetlane bez przerwy i do którego widz może wejść w dowolnym momencie	NA	u	p	o	o	6.256208502534197e-4	-6.954684284107859e-4
storczyk	2	-	-	roślina o barwnych kwiatach, owalnych lub podłużnych liściach, rosnąca w wilgotnych lasach tropikalnych	растение	a	k	oy	y	-1.7951944070620008e-4	-1.8023220062275965e-4
stornel	2	-	-	kunsztowna strofa sześciowersowa	NA	a	l	oe	e	4.394048395025151e-4	3.193879470441981e-4
storting	2	-	-	parlament w Norwegii	NA	u	ng	oi	i	-3.980061008522968e-4	-4.37583872855192e-4
storyboard	4	-	-	NOT FOUND	NA	u	rd	oyoa	a	3.299153379135728e-4	-4.288469348029585e-4
storzan	2	-	-	NOT FOUND	NA	u	n	oa	a	5.117482876962577e-4	-5.2881241624702e-4
stos	1	-	-	wiele rzeczy ułożonych jedna na drugiej	NA	u	s	o	o	6.198661002803882e-4	-7.052107254564818e-4
stout	2	-	-	mocne, ciemne piwo angielskie z dużą zawartością chmielu	NA	u	t	ou	u	4.708036604144132e-4	-6.573378414851618e-4
stołb	1	-	-	NOT FOUND	NA	u	łb	o	o	7.391775690690767e-4	-8.313064069352378e-4
stołp	1	-	-	NOT FOUND	NA	u	łp	o	o	7.391775690690268e-4	-8.31306406935202e-4
stożar	2	-	-	NOT FOUND	NA	both	r	oa	a	5.520673793078422e-4	-3.910708604052796e-4
stożec	2	-	-	NOT FOUND	NA	a	c	oe	e	3.4790944254152993e-4	0.0012478314608175343
strabometr	3	-	-	NOT FOUND	NA	u	tr	aoe	e	3.0301285763590426e-4	7.096885951320592e-4
strach	1	-	-	niepokój wywołany przez grożące niebezpieczeństwo lub przez rzecz nieznaną, która wydaje się groźna	NA	u	ch	a	a	6.402880416669872e-4	-7.62644018171209e-4
stragan	2	-	-	budka lub ława z porozkładanym drobnym towarem	NA	u	n	aa	a	5.116234666479625e-4	-5.29328273244859e-4
strajk	1	-	-	zaprzestanie pracy przez pracowników, będące formą walki o zrealizowanie żądań ekonomicznych lub politycznych	NA	u	jk	a	a	7.242658383337488e-4	-7.275120145257669e-4
stram	1	-	-	NOT FOUND	NA	u	m	a	a	6.082095019335365e-4	-6.972992951283226e-4
straponten	3	-	-	dodatkowe, odchylane siedzenie przymocowane do stałego fotela graniczącego z przejściem w salach widowiskowych, autobusach itp.	NA	both	n	aoe	e	3.145621642571365e-4	3.840089632093687e-4
stras	1	-	-	szkło imitujące drogie kamienie, zwłaszcza brylanty	NA	u	s	a	a	6.179892275122833e-4	-7.368814278525555e-4
stratametr	3	-	-	NOT FOUND	NA	u	tr	aae	e	2.971713400464256e-4	7.480826984575719e-4
stratocumulus	5	-	-	niska, szara chmura dająca niekiedy słaby opad deszczu, deszczu lodowego lub śniegu	NA	a	s	aouuu	u	2.0317702510299818e-4	-3.558802863019136e-4
stratostat	3	-	-	balon przeznaczony do lotów w stratosferze	артефакт	u	t	aoa	a	3.8258049914197714e-4	-4.058990166592973e-4
stratowulkan	4	-	-	wulkan, w którym erupcje gazów i materiałów powstałych z odłamków skał, pyłu itp. występują na przemian lub jednocześnie z wylewami lawy	NA	u	n	aoua	a	2.539742903522861e-4	-3.414597074701795e-4
stratus	2	-	-	równomierna warstwa chmur dająca opad mżawki, słupków lodu lub śniegu ziarnistego	NA	a	s	au	u	5.87231477443069e-4	-6.832697921256671e-4
stratymetr	3	-	-	przyrząd do pomiaru kąta nachylenia warstw skalnych i wyznaczania kierunku rozciągania się pokładu górniczego	артефакт	u	tr	aye	e	3.8540643399637603e-4	7.780851979129051e-4
streaking	3	-	-	happening polegający na przebieganiu nago przez ulicę albo inne miejsce publiczne	NA	u	ng	eai	i	-5.689637271568475e-4	-3.108430230220691e-4
strecz	1	-	-	bardzo rozciągliwy materiał wykonany z lycry	материал	u	cz	e	e	5.786338110338675e-4	-1.540719291129363e-4
streetball	3	-	-	odmiana koszykówki, w której dwie trzyosobowe drużyny rzucają piłkę do jednego kosza	NA	u	ll	eea	a	4.273317695613355e-4	-4.7578271083594534e-4
strejk	1	-	-	NOT FOUND	NA	u	jk	e	e	6.665230466966747e-4	-6.519038821977546e-5
streptokaktus	4	-	-	NOT FOUND	NA	a	s	eoau	u	3.264411172477139e-4	-5.028084658403833e-4
stres	1	-	-	stan wzmożonego napięcia nerwowego, będący reakcją na działanie negatywnych bodźców fizycznych lub psychicznych	NA	u	s	e	e	5.602464358752091e-4	-7.455980154656408e-5
stress	1	-	-	NOT FOUND	NA	u	ss	e	e	6.031814377221845e-4	3.5942951274641885e-5
stretch	1	-	-	bardzo rozciągliwy materiał wykonany z lycry	материал	u	tch	e	e	6.854754513255161e-4	-2.475277360259836e-4
stridor	2	-	-	NOT FOUND	NA	u	r	io	o	5.695720273990092e-4	-3.771897326388957e-4
strip-tease	4	-	-	występ taneczny połączony ze stopniowym zdejmowaniem z siebie ubrania przez tancerkę lub tancerza, aż do nagości	NA	u	V	ieae	e	7.138542159928545e-5	5.658003683774764e-4
striptiz	2	-	-	występ taneczny połączony ze stopniowym zdejmowaniem z siebie ubrania przez tancerkę lub tancerza, aż do nagości	NA	u	z	ii	i	-1.234550582326858e-4	-5.080977628863792e-4
strit	1	-	-	w pokerze: sekwens w różnych kolorach	NA	a	t	i	i	-8.867287895852792e-5	-5.918768865784316e-4
stroboskop	3	-	-	urządzenie do pomiaru częstotliwości ruchu okresowego jakiegoś przedmiotu	артефакт	u	p	ooo	o	5.16631621739921e-4	-3.949747192682914e-4
strof	1	-	-	w staropolskiej tragedii: pierwsza część pieśni chóru	часть предмета	u	f	o	o	6.944512237621875e-4	-6.889824394937571e-4
strofantus	3	-	-	NOT FOUND	NA	both	s	oau	u	4.536215683181594e-4	-5.643826588928962e-4
stroik	2	-	-	ozdoba głowy panny młodej w postaci krótkiego welonika przyozdobionego kwiatami	NA	a	k	oi	i	-2.729951894859612e-4	-2.1525536876145879e-4
stroisz	2	-	-	elegancko kogoś ubierać	NA	u	sz	oi	i	-1.481856138229613e-4	-4.8315716378433425e-4
strojnik	2	-	-	NOT FOUND	NA	a	k	oi	i	-2.729951894859612e-4	-2.1525536876145879e-4
strom	1	-	-	NOT FOUND	NA	u	m	o	o	6.100863747016414e-4	-6.65628592732249e-4
stromatolit	4	-	-	twór wapienny powstały głównie z sinic	NA	u	t	oaoi	i	-4.940455035532429e-4	-2.4295336196638445e-4
stromatopor	4	-	-	NOT FOUND	NA	u	r	oaoo	o	3.2462183347470465e-4	-1.444288391708664e-4
stroncjanit	3	-	-	NOT FOUND	NA	u	t	oai	i	-5.161820398292108e-4	-2.829775144240552e-4
stront	1	-	-	pierwiastek chemiczny, srebrzystobiały metal aktywny chemicznie	вещество	u	nt	o	o	6.679741110167122e-4	-6.301727796905036e-4
strop	1	-	-	sufit w okazałym gmachu, w okazałej sali	NA	u	p	o	o	6.256208502534197e-4	-6.954684284107859e-4
stropodach	3	-	-	dach będący jednocześnie stropem budynku	NA	u	ch	ooa	a	4.190845803101484e-4	-4.835862328784591e-4
strucel	2	-	-	NOT FOUND	NA	a	l	ue	e	4.4285754322302717e-4	3.2336346980945774e-4
strudel	2	-	-	cienko rozwałkowane, zwijane ciasto z jabłkami lub z makiem	NA	a	l	ue	e	4.4285754322302717e-4	3.2336346980945774e-4
strug	1	-	-	narzędzie stolarskie służące do wyrównywania i wygładzania powierzchni drewnianych	артефакт	a	g	u	u	8.058966727780541e-4	-8.113488769841897e-4
strumieniolot	6	-	-	NOT FOUND	NA	u	t	uieioo	o	-2.352727076506991e-6	-1.3579177494091329e-5
strumieniomierz	7	-	-	przyrząd służący do pomiaru zmian strumienia magnetycznego	артефакт	a	rz	uieioie	e	2.455666709034233e-4	0.0016978916694389563
strumień	3	-	-	mała rzeczka płynąca wąskim, płytkim korytem	NA	a	ń	uie	e	3.4469639046710377e-4	8.074488119740518e-4
strumyk	2	-	-	mała rzeczka płynąca wąskim, płytkim korytem	NA	a	k	uy	y	-3.450393767786052e-4	-3.2887927669375126e-4
strunnik	2	-	-	w instrumentach strunowych z gryfem: podłużna deseczka do zaczepiania strun	NA	a	k	ui	i	-2.8865528679447176e-4	-2.1992603835129348e-4
strunobeton	4	-	-	beton wstępnie sprężony prętami stalowymi	NA	u	n	uoeo	o	2.6446019878224256e-4	-3.181505510862733e-4
strunociąg	4	-	-	w instrumentach strunowych z gryfem: podłużna deseczka do zaczepiania strun	NA	u	g	uoią	ą	3.2006322838196264e-4	-4.8285881830767663e-4
strup	1	-	-	brunatnoczerwona skorupka powstająca na powierzchni rany ze skrzepłej krwi	NA	a	p	u	u	0.00068149313349639105	-8.286940174405082e-4
strut	1	-	-	NOT FOUND	NA	u	t	u	u	5.581282361393548e-4	-8.033144273422533e-4
strużkobeton	4	-	-	NOT FOUND	NA	u	n	uoeo	o	2.6446019878224256e-4	-3.181505510862733e-4
strych	1	-	-	pomieszczenie między stropem a dachem	NA	u	ch	y	y	6.11567407137638e-5	-7.527841210620137e-4
stryk	1	-	-	NOT FOUND	NA	a	k	y	y	-7.915197279632935e-5	-4.979139138272859e-4
strysz	1	-	-	NOT FOUND	NA	u	sz	y	y	4.565760286667056e-5	-7.658157088501613e-4
strzał	1	-	-	wystrzelenie pocisku lub wypuszczenie strzały; też: odgłos, który temu towarzyszy	NA	u	ł	a	a	6.57918626359514e-4	-7.663521038702793e-4
strzałczan	2	-	-	NOT FOUND	NA	u	n	aa	a	5.116234666479625e-4	-5.29328273244859e-4
strzechacz	2	-	-	NOT FOUND	NA	a	cz	ea	a	5.541947613775821e-4	-5.696794074724628e-4
strzyk	1	-	-	wyrostek wymienia z ujściem gruczołów mlecznych	NA	a	k	y	y	-7.915197279632935e-5	-4.979139138272859e-4
strzęp	1	-	-	oddarty, urwany lub wiszący kawałek czegoś	NA	u	p	ę	ę	5.77744869673825e-4	-7.895024416354089e-4
strój	1	-	-	eleganckie ubranie	NA	u	j	ó	ó	6.973108953214641e-4	-7.445702093320119e-4
stróżak	2	-	-	NOT FOUND	NA	a	k	óa	a	3.8636311314837064e-4	-3.328255776302239e-4
strąd	1	-	-	NOT FOUND	NA	u	d	ą	ą	4.788348763232592e-4	-8.415666039428525e-4
strąk	1	-	-	suchy, pękający owoc wielonasienny	NA	a	k	ą	ą	4.939241902860583e-4	-6.096426216168027e-4
strąt	1	-	-	NOT FOUND	NA	u	t	ą	ą	4.943239422574427e-4	-8.036283513889259e-4
stręp	1	-	-	NOT FOUND	NA	u	p	ę	ę	5.77744869673825e-4	-7.895024416354089e-4
stręt	1	-	-	NOT FOUND	NA	u	t	ę	ę	4.5437997231678875e-4	-7.641228515371539e-4
stuff	1	-	-	NOT FOUND	NA	u	ff	u	u	7.349789882348927e-4	-9.262633035426925e-4
stuk	1	-	-	wykrzyknik naśladujący odgłos miarowego stukania	NA	u	k	u	u	5.577284841679703e-4	-6.093286975701301e-4
stukas	2	-	-	NOT FOUND	NA	a	s	ua	a	5.222320296112046e-4	-5.69260232882396e-4
stulisz	2	-	-	delikatnie zewrzeć coś, zbliżyć do siebie, powodując zamknięcie się lub zmniejszenie powierzchni czegoś	NA	both	sz	ui	i	-1.6384571113147185e-4	-4.8782783337416886e-4
stupaj	2	-	-	NOT FOUND	NA	u	j	ua	a	5.752597653639388e-4	-5.292957876345262e-4
stupor	2	-	-	NOT FOUND	NA	u	r	uo	o	5.614277019375238e-4	-3.771288655251442e-4
stutysięcznik	5	-	-	statek o wyporności stu tysięcy ton	NA	a	k	uyięi	i	-5.878772951898914e-4	1.7071907253564094e-4
styczeń	2	-	-	pierwszy miesiąc roku kalendarzowego	месяц	a	ń	ye	e	6.034621615103132e-4	7.077803242370438e-4
stycznik	2	-	-	urządzenie elektromechaniczne do zamykania i przerywania obwodów elektrycznych średniej mocy	артефакт	a	k	yi	i	-1.5739149573055776e-4	-1.9245058914553625e-4
stygmasterol	4	-	-	NOT FOUND	NA	u	l	yaeo	o	2.5158678164341925e-4	-2.1537947564711428e-4
stygmat	2	-	-	rana na ciele pojawiająca się u niektórych osób rozpamiętujących mękę Jezusa i pozostających w stanie ekstazy religijnej	NA	u	t	ya	a	4.0605708786339655e-4	-5.374115168884187e-4
styk	1	-	-	stykanie się ze sobą linii, płaszczyzn, powierzchni itp.; też: miejsce, w którym się one stykają	NA	u	k	y	y	-7.915197279632935e-5	-4.979139138272859e-4
styl	1	-	-	zespół cech charakterystycznych dla sztuki jakiejś epoki, jakiegoś regionu lub twórcy	NA	u	l	y	y	1.9664768057713858e-5	-6.001534777588432e-4
stylben	2	-	-	NOT FOUND	NA	u	n	ye	e	4.478412387460639e-4	2.253414251607275e-4
stylbit	2	-	-	NOT FOUND	NA	u	t	yi	i	-2.5663398167915375e-4	-4.077297619484984e-4
styliolit	4	-	-	NOT FOUND	NA	u	t	yioi	i	-5.76712372221008e-4	-2.2874011826659507e-4
stylobat	3	-	-	w architekturze antycznej: cokół stanowiący podstawę kolumnady	NA	u	t	yoa	a	2.7930346624366456e-4	-4.235089517410234e-4
stylolit	3	-	-	nierówność na powierzchni warstw skał osadowych powstająca podczas twardnienia osadu	NA	u	t	yoi	i	-5.055009069187211e-4	-3.079642017146735e-4
stymulator	4	-	-	czynnik powodujący powstanie, działanie lub rozwój czegoś	NA	a	r	yuao	o	3.429916807475727e-4	-1.1329014444372482e-4
styr	1	-	-	NOT FOUND	NA	u	r	y	y	7.060583412896919e-5	-5.462273403886414e-4
styraks	2	-	-	żywica otrzymywana ze styrakowca, używana w przemyśle perfumeryjnym i medycynie	NA	u	ks	ya	a	5.122957923842849e-4	-4.726557535458275e-4
styrbeton	3	-	-	NOT FOUND	NA	u	n	yeo	o	4.019359156442288e-4	-3.751930903579499e-4
styrm	1	-	-	NOT FOUND	NA	u	rm	y	y	7.609236240126113e-5	-6.56700677816971e-4
styropian	4	-	-	porowate tworzywo sztuczne używane do izolacji cieplnej i na opakowania	NA	u	n	yoia	a	2.174654962577906e-4	-3.107895894729279e-4
styropopiołobeton	8	-	-	NOT FOUND	NA	u	n	yooiooeo	o	3.5475717904866693e-4	1.970882249586998e-4
styropor	3	-	-	NOT FOUND	NA	u	r	yoo	o	4.4243388446477496e-4	-2.46076203909323e-4
stóg	1	-	-	duży stos siana	NA	u	g	ó	ó	6.747992109034442e-4	-7.78740660108706e-4
stół	1	-	-	mebel składający się z blatu opartego na nogach, służący głównie do spożywania na nim posiłków	артефакт	u	ł	ó	ó	7.838547963359409e-4	-7.927118875667664e-4
stęfel	2	-	-	NOT FOUND	NA	a	l	ęe	e	4.199291837161867e-4	3.6609312360349084e-4
stęk	1	-	-	NOT FOUND	NA	u	k	ę	ę	4.5398022034540434e-4	-5.701371217650307e-4
stęp	1	-	-	najpowolniejszy, miarowy chód konia	NA	both	p	ę	ę	5.77744869673825e-4	-7.895024416354089e-4
stężacz	2	-	-	NOT FOUND	NA	a	cz	ęa	a	5.385359226170575e-4	-5.241438420814391e-4
stężeniomierz	6	-	-	NOT FOUND	NA	a	rz	ęeioie	e	1.4194085562582235e-5	0.001547409016596036
suahili	4	-	-	język z rodziny bantu używany w krajach wschodniej Afryki	NA	u	V	uaii	i	-7.351125866085529e-4	-1.0415511412407764e-4
subdiakonat	5	-	-	NOT FOUND	NA	u	t	uiaoa	a	-2.4552746691760927e-5	-2.0604950374548202e-4
subendemit	4	-	-	roślina lub zwierzę przebywające głównie w określonej strefie geograficznej lub okolicy	растение	u	t	ueei	i	-3.990004091954779e-4	-3.3797500410055375e-5
subiekt	3	-	-	osoba poznająca i działająca, przeciwstawiona światu zewnętrznemu jako przedmiotowi poznania	NA	u	kt	uie	e	3.4378645169654476e-4	5.195176559373175e-4
subkod	2	-	-	NOT FOUND	NA	u	d	uo	o	3.9658058104942597e-4	-5.607394212898386e-4
subkontrakt	3	-	-	NOT FOUND	NA	u	kt	uoa	a	4.0810615463521656e-4	-3.849654626470283e-4
subkontynent	4	-	-	masyw lądu wielkich rozmiarów, mniejszy jednak niż kontynent	NA	u	nt	uoye	e	2.4013191671041362e-4	6.257851602784242e-4
sublimat	3	-	-	chlorek rtęciowy używany w metalurgii, galwanotechnice i jako środek dezynfekcyjny	NA	u	t	uia	a	2.675076040132771e-4	-3.867327591272897e-4
sublimit	3	-	-	NOT FOUND	NA	u	t	uii	i	-5.02048281998e-4	-3.1181775522724585e-4
sublitoral	4	-	-	dolna część litoralu o słabym dopływie światła	часть предмета	u	l	uioa	a	3.1797663993869766e-4	-2.7481766077941085e-4
submikron	3	-	-	NOT FOUND	NA	u	n	uio	o	4.0131332700691106e-4	-3.6869971015836555e-4
subotnik	3	-	-	NOT FOUND	NA	a	k	uoi	i	-3.938673073787858e-4	-8.504029527950157e-5
subregion	4	-	-	część regionu wyodrębniona ze względu na charakterystyczny zespół cech	часть предмета	u	n	ueio	o	3.5856939697870744e-4	-3.511799744239928e-4
substandard	3	-	-	NOT FOUND	NA	u	rd	uaa	a	4.438057602301476e-4	-4.8757599563773076e-4
substrat	2	-	-	podłoże lub podstawa czegoś	NA	u	t	ua	a	4.0462188222719985e-4	-5.341383457384449e-4
substytut	3	-	-	surowiec lub materiał stosowany zastępczo	материал	u	t	uyu	u	3.2133128017688e-4	-6.350141875846582e-4
subtraktor	3	-	-	NOT FOUND	NA	a	r	uao	o	4.4400461745491143e-4	-2.3555015333573946e-4
subtropik	3	-	-	NOT FOUND	NA	u	k	uoi	i	-3.938673073787858e-4	-8.504029527950157e-5
subtytuł	3	-	-	NOT FOUND	NA	u	ł	uyu	u	4.8809551754695166e-4	-6.218539895832792e-4
subway	3	-	-	metro	NA	u	V	uay	y	-6.38526368294271e-4	-2.60391385164257e-4
subwulkan	3	-	-	drobna intruzja magmowa położona płytko pod ziemią	NA	u	n	uua	a	3.8798537711672693e-4	-4.005345563881299e-4
suchar	2	-	-	kromka specjalnie wysuszonego pieczywa	NA	a	r	ua	a	5.539799371811139e-4	-3.8846604252767725e-4
sucharz	2	-	-	NOT FOUND	NA	a	rz	ua	a	4.898056814766967e-4	-1.5791807939612225e-4
suchoczub	3	-	-	NOT FOUND	NA	a	b	uou	u	5.393369296792895e-4	-6.193159268877639e-4
suchodrzew	3	-	-	krzew o żółtawych kwiatach i czerwonych jagodach	растение	u	w	uoe	e	3.0954182721054966e-4	6.144102755187222e-4
suchokwiat	4	-	-	NOT FOUND	NA	u	t	uoia	a	1.3649538445511657e-4	-3.42767605906142e-4
suchorost	3	-	-	NOT FOUND	NA	u	st	uoo	o	4.055142846984463e-4	-4.176333447490266e-4
suchoryt	3	-	-	technika graficzna polegająca na wyryciu rysunku igłą stalową na płycie miedzianej i pozostawieniu wiórków na brzegach wyżłobień, następnie na powleczeniu rysunku farbą i odbiciu go na papierze	NA	u	t	uoy	y	-5.095792138925349e-4	-4.369230709730849e-4
suchotraw	3	-	-	NOT FOUND	NA	u	w	uoa	a	3.3551778016442505e-4	-3.6558885625063986e-4
suchowiej	4	-	-	NOT FOUND	NA	a	j	uoie	e	2.1467066290658976e-4	9.316759677998311e-4
sufiks	2	-	-	cząstka słowotwórcza wyrazu występująca po jego rdzeniu	NA	u	ks	ui	i	-1.8201683030219908e-4	-3.4915600478082546e-4
sufit	2	-	-	powierzchnia zamykająca pomieszczenie od góry	NA	u	t	ui	i	-2.8825553482308736e-4	-4.139117681234167e-4
suflet	2	-	-	potrawa z utartych żółtek i ubitej piany z białek z dodatkiem owoców albo warzyw, zapiekana i podawana na gorąco	NA	u	t	ue	e	3.444405543403684e-4	2.316173039688918e-4
sufraganat	4	-	-	NOT FOUND	NA	u	t	uaaa	a	9.871134545297982e-5	-3.5297768328394286e-4
suk	1	-	-	samica psa	NA	u	k	u	u	5.577284841679703e-4	-6.093286975701301e-4
sukces	2	-	-	pomyślny wynik jakiegoś przedsięwzięcia, osiągnięcie zamierzonego celu	NA	u	s	ue	e	4.620507017243732e-4	1.9649541682494073e-4
sukcesik	3	-	-	NOT FOUND	NA	u	k	uei	i	-3.6730769766900014e-4	-9.772548830907478e-5
sukcynit	3	-	-	NOT FOUND	NA	u	t	uyi	i	-4.8061534000069404e-4	-2.8451487234037776e-4
sukiennik	4	-	-	NOT FOUND	NA	a	k	uiei	i	-4.4039624128007043e-4	1.6622200948125572e-5
sukulent	3	-	-	roślina o mięsistych pędach lub liściach, w których gromadzi wodę umożliwiającą jej przetrwanie suszy, rosnąca na pustyniach	растение	u	nt	uue	e	3.4841268705033637e-4	7.196822227729956e-4
sukurs	2	-	-	w bitwie: posiłki, odsiecz	NA	u	rs	uu	u	6.335075250118891e-4	-6.093443656104007e-4
sulejat	3	-	-	NOT FOUND	NA	a	t	uea	a	2.7066628603876264e-4	-4.214536067322913e-4
sulfamid	3	-	-	NOT FOUND	NA	u	d	uai	i	-6.122263438529742e-4	-3.257602541911145e-4
sulfatiazol	5	-	-	NOT FOUND	NA	u	l	uaiao	o	1.3326958775012061e-4	-4.136503198687757e-5
sulfid	2	-	-	NOT FOUND	NA	u	d	ui	i	-3.037446007572709e-4	-4.518500206773434e-4
sulfokwas	3	-	-	NOT FOUND	NA	u	s	uoa	a	3.908149026760701e-4	-4.572383605445475e-4
sulfolipid	4	-	-	NOT FOUND	NA	u	d	uoii	i	-6.981577547412188e-4	-2.6547802573591756e-4
sulfon	2	-	-	związek organiczny stosowany jako składnik rozpuszczalników i leków	NA	u	n	uo	o	5.211086103259393e-4	-5.148704213668846e-4
sulfonamid	4	-	-	syntetyczny lek hamujący rozwój i rozmnażanie się bakterii	NA	u	d	uoai	i	-0.0010090417673114178	-3.1631383590266727e-4
sumak	2	-	-	drzewo, krzew lub pnącze rosnące w strefie umiarkowanej i podzwrotnikowej	растение	a	k	ua	a	4.499013124950716e-4	-1.8581960008123028e-4
sumator	3	-	-	układ liczący w arytmometrze maszyny cyfrowej	NA	a	r	uao	o	4.4400461745491143e-4	-2.3555015333573946e-4
sumik	2	-	-	NOT FOUND	NA	a	k	ui	i	-2.8865528679447176e-4	-2.1992603835129348e-4
sumiot	3	-	-	NOT FOUND	NA	u	t	uio	o	2.922743636645815e-4	-3.7663045752739306e-4
sumpt	1	-	-	nakład pieniężny, koszt	NA	u	mpt	u	u	7.67539260487456e-4	-8.143017006957201e-4
suomi	3	-	-	NOT FOUND	NA	u	V	uoi	i	-3.8176470858392346e-4	-1.355425532340615e-4
superautomat	6	-	-	NOT FOUND	NA	u	t	ueauoa	a	-1.2838635506468618e-5	-3.6888333877991663e-5
