word	syllables	suffix	meaning	semantics	ending	cons.cluster	all_vowels	last_vowel	1	2
postih	2	-	NOT FOUND	NA	u	h	oi	i	-0.0015632930771807844	9.910200649015423e-5
postoj	2	-	NOT FOUND	NA	u	j	oo	o	-0.001258882899315491	8.215422336307108e-4
postrach	2	-	NOT FOUND	NA	u	ch	oa	a	-0.0013399694576311102	-7.226874082039573e-4
postroj	2	-	NOT FOUND	NA	u	j	oo	o	-0.001258882899315491	8.215422336307108e-4
postulát	3	-	požadavek, předpoklad přijímaný bez důkazu	абстрактное понятие	u	t	ouá	á	8.018805475672858e-5	-0.0028734688070103484
postup	2	-	NOT FOUND	NA	u	p	ou	u	-0.0018816093362706097	0.002015615018581027
postřeh	2	-	NOT FOUND	NA	u	h	oe	e	7.103535643649715e-4	8.657234568270688e-4
postřik	2	-	NOT FOUND	NA	u	k	oi	i	-2.0587730928153225e-4	-1.0396629591288962e-4
posudek	3	ek	NOT FOUND	NA	u	k	oue	e	0.005343754460730089	5.190589304356172e-4
posun	2	-	NOT FOUND	NA	u	n	ou	u	-0.0016715182968631466	0.0013844511518229397
posuv	2	-	NOT FOUND	NA	u	v	ou	u	-0.0017767312887838936	0.0016129572415133997
pot	1	-	NOT FOUND	NA	u	t	o	o	-0.0017034672728499158	9.77804485329175e-4
potah	2	-	NOT FOUND	NA	u	h	oa	a	-0.0014511620866004818	-7.568093697059705e-4
potenciál	4	-	souhrn schopností, celková možnost něco udělat	абстрактное понятие	u	l	oeiá	á	-0.0011116730554750582	-0.0018550130865933568
potisk	2	-	NOT FOUND	NA	u	sk	oi	i	-0.0014381569686339843	1.5801592546164098e-4
potlesk	2	-	NOT FOUND	NA	u	sk	oe	e	8.354896729117715e-4	9.246373757985554e-4
potok	2	-	NOT FOUND	NA	a	k	oo	o	-9.680458556439713e-5	6.216098844778807e-4
potrat	2	-	NOT FOUND	NA	u	t	oa	a	-0.001123093369001433	-0.0010229358302723552
potápěč	3	-	NOT FOUND	NA	u	č	oáě	ě	-3.5758891731050907e-4	-0.003816520113166343
potěr	2	-	NOT FOUND	NA	u	r	oě	ě	-0.0011315260828788111	3.8191052857830445e-4
potůček	3	ek	NOT FOUND	NA	both	k	oůe	e	0.005530102585663725	4.986914634799528e-4
poukaz	3	-	NOT FOUND	NA	u	z	oua	a	-3.506323392251985e-4	-0.0017585908377428466
poutač	3	ač	NOT FOUND	NA	u	č	oua	a	-6.652691164705805e-4	-0.007889601474409072
povel	2	-	NOT FOUND	NA	u	l	oe	e	0.0010693366778502444	5.795209864358903e-4
povlak	2	-	NOT FOUND	NA	u	k	oa	a	-9.37463187012297e-5	-9.598776721090143e-4
povoz	2	-	NOT FOUND	NA	u	z	oo	o	-0.001267981706790066	5.974072934133517e-4
povrch	1	-	NOT FOUND	NA	u	vrch	o	o	-0.0022956798233400642	0.0016157601552758158
povyk	2	-	NOT FOUND	NA	u	k	oy	y	-1.6900193594095576e-5	8.015706163912384e-4
povzdech	2	-	NOT FOUND	NA	u	ch	oe	e	8.21546193334343e-4	8.99845418329082e-4
pozdrav	2	-	NOT FOUND	NA	u	v	oa	a	-0.001355408425797024	-8.398657885150635e-4
pozemek	3	ek	NOT FOUND	NA	u	k	oee	e	0.005300797858212962	5.541835894224295e-4
pozitiv	3	-	základní stupeň při stupňování přídavných jmen a příslovcí; nepřenosné malé varhany; fotografický obraz vzniklý vyvoláním negativu	абстрактное понятие	u	v	oii	i	-0.0012354884452124512	8.844307332329498e-4
poznatek	3	ek	NOT FOUND	NA	u	k	oae	e	0.005408464435593747	6.681562111442312e-4
pozor	2	-	NOT FOUND	NA	u	r	oo	o	-0.001287422441610128	6.606310619078092e-4
pozůstatek	4	ek	NOT FOUND	NA	u	k	oůae	e	0.004526327858190405	-1.4907878852087164e-4
počet	2	-	NOT FOUND	NA	u	t	oe	e	0.0010384222819640203	5.99596996260684e-4
počin	2	in	NOT FOUND	NA	u	n	oi	i	-0.0015261061763766374	-6.33042929211781e-4
počátek	3	ek	NOT FOUND	NA	u	k	oáe	e	0.0053717123423787025	4.988730949169392e-4
počítač	3	ač	NOT FOUND	NA	u	č	oía	a	-8.362844240890977e-4	-0.010695418618130352
pořad	2	-	NOT FOUND	NA	u	d	oa	a	-0.0013832223028654442	-9.118850488589993e-4
pořadač	3	ač	NOT FOUND	NA	u	č	oaa	a	-8.456411969525283e-4	-0.009490322204188979
pořadník	3	ník	NOT FOUND	NA	u	k	oaí	í	0.004175253534996946	-3.523766563549868e-4
pořádek	3	ek	NOT FOUND	NA	u	k	oáe	e	0.0053717123423787025	4.988730949169392e-4
poštěváček	4	ek	NOT FOUND	NA	u	k	oěáe	e	0.004526327858190409	-1.490787885208726e-4
požadavek	4	ek	NOT FOUND	NA	u	k	oaae	e	0.004526327858190407	-1.4907878852087343e-4
požitek	3	ek	NOT FOUND	NA	u	k	oie	e	0.00497665257658192	5.918109401979998e-4
požár	2	-	NOT FOUND	NA	u	r	oá	á	-3.6715166022505504e-4	-0.00251469209108496
prach	1	-	NOT FOUND	NA	u	ch	a	a	-0.001899763832002188	-3.643164662687798e-4
prak	1	-	NOT FOUND	NA	u	k	a	a	-6.535406930723071e-4	-6.01506730173837e-4
pramen	2	-	NOT FOUND	NA	u	n	ae	e	0.001013593636692166	5.252131007537548e-4
pramínek	3	ek	NOT FOUND	NA	u	k	aíe	e	0.005530102585663727	4.986914634799534e-4
prapor	2	-	NOT FOUND	NA	u	r	ao	o	-0.00135091178612647	6.409389781819538e-4
praporek	3	ek	NOT FOUND	NA	u	k	aoe	e	0.005070849104103871	5.895022601460676e-4
pravopis	3	-	NOT FOUND	NA	u	s	aoi	i	-8.697611330243903e-4	7.032368953648298e-4
pravěk	2	-	NOT FOUND	NA	u	k	aě	ě	3.054870092181416e-4	3.4559507934551185e-4
pražec	2	ec	NOT FOUND	NA	u	c	ae	e	0.004337065758516737	0.0015956328232364751
prefix	2	-	předpona	NA	u	x	ei	i	-0.0013025577206063814	3.1931405249513895e-4
presbytář	3	ář	kněžiště; chrámový prostor vyhrazený kněžím, např. kolem hlavního oltáře	NA	u	ř	eyá	á	0.001676382296795484	-0.01061000934942242
prestiž	2	-	vážnost, významnost, pověst; hodnocení nebo ocenění ostatními	абстрактное понятие	u	ž	ei	i	-0.0021016679521922515	8.381173790784243e-4
prezervativ	4	-	mužský gumový ochranný a antikoncepční prostředek, kondom	артефакт	u	v	eeai	i	-0.00190238268048793	-6.515321992073731e-4
princip	2	-	základní myšlenka, obecná zákonitost; výchozí zásada, pravidlo	абстрактное понятие	u	p	ii	i	-0.002177448480966761	4.066127646732168e-4
problém	2	-	věc k řešení, sporná otázka, otázka k rozhodnutí	абстрактное понятие	u	m	oé	é	-0.0017292307818133033	9.217898237027874e-4
procent	2	-	NOT FOUND	NA	a	nt	oe	e	0.0014950550460548033	8.866717550521912e-4
proces	2	-	průběh, vývoj, děj; soudní řízení	NA	u	s	oe	e	5.56911379793272e-4	0.001280186446498746
procesor	3	-	zařízení počítače, které je schopné provádět operace s daty,	артефакт	u	r	oeo	o	-6.825383905440684e-4	3.6220007118252024e-4
prodej	2	-	NOT FOUND	NA	u	j	oe	e	9.056910185131299e-4	8.62587503576855e-4
produkt	2	-	výrobek, výtvor; vytvořená hodnota; výsledek činnosti	NA	u	kt	ou	u	-0.0015745839069387236	0.001648880546176149
profil	2	-	pohled ze strany; obrys; celkový obraz, charakter člověka	NA	u	l	oi	i	-0.0012043099636955114	-1.8710046390102422e-4
profit	2	-	prospěch, užitek, zisk	NA	u	t	oi	i	-0.0012352243595817357	-1.6702445407623052e-4
program	2	-	stanovený plán činnosti, pracovní náplň, dokument o tom; určený sled událostí; tištěné oznámení pořadu; kroky vedoucí k předem stanovenému cíli	NA	u	m	oa	a	-0.0012628660846704517	-8.847210486389694e-4
prohlížeč	3	eč	NOT FOUND	NA	u	č	oíe	e	0.0035799001782805765	-0.004762056576767884
prohřešek	3	ek	NOT FOUND	NA	u	k	oee	e	0.005300797858212962	5.541835894224295e-4
projekt	2	-	plán, záměr, úmysl; stavebněkonstrukční nebo organizačně-finanční dokumentace	абстрактное понятие	u	kt	oe	e	5.592682607205254e-4	0.0013216355267181438
projektil	3	-	střela	NA	u	l	oei	i	-3.96058006481105e-4	-6.478561784541045e-4
projev	2	-	NOT FOUND	NA	u	v	oe	e	8.061072251684297e-4	7.826670380179755e-4
prolog	2	-	úvodní část, úvod, předmluva	NA	u	g	oo	o	-0.0013052950772187673	5.734054708074622e-4
pronájem	3	-	NOT FOUND	NA	u	m	oáe	e	0.002504225193229803	5.015039338054497e-4
propad	2	-	NOT FOUND	NA	u	d	oa	a	-0.0013832223028654442	-9.118850488589993e-4
propadák	3	ák	NOT FOUND	NA	u	k	oaá	á	0.0031364932099746923	-0.00421747653019863
propolis	3	-	včelí tmel s voskem s baktericidními vlastnostmi, sloužící na tvorbu plástů	вещество	u	s	ooi	i	-0.0013733568515611316	9.799367037244043e-4
propočet	3	-	NOT FOUND	NA	u	t	ooe	e	0.0019868258284563485	4.1996209690641303e-4
proslov	2	-	NOT FOUND	NA	u	v	oo	o	-0.0013584666926601912	7.416217680718314e-4
prospekt	2	-	1. informační leták, brožurka; 2. velkoměstská široká ulice	артефакт	u	kt	oe	e	7.929059420297941e-4	7.49462519057391e-4
prospěch	2	-	NOT FOUND	NA	u	ch	oě	ě	-0.0011871313657629606	5.80079615053433e-4
prostoj	2	-	NOT FOUND	NA	u	j	oo	o	-0.001258882899315491	8.215422336307108e-4
prostor	2	-	NOT FOUND	NA	u	r	oo	o	-0.001287422441610128	6.606310619078092e-4
prostředek	3	ek	NOT FOUND	NA	both	k	oee	e	0.005300797858212962	5.541835894224295e-4
prostředník	3	-	NOT FOUND	NA	u	k	oeí	í	0.0023545977252953086	-7.954167256067072e-5
prostředníček	4	ek	NOT FOUND	NA	u	k	oeíe	e	0.004526327858190408	-1.490787885208729e-4
protein	3	in	bílkovina	NA	u	n	oei	i	-7.17854219162231e-4	-0.0010937986437648613
protekcionismus	6	-	NOT FOUND	NA	u	s	oeioiu	u	-0.0036851260308541287	0.0038333698253466258
protest	2	-	vyjádřený nesouhlas, projev nesouhlasu	абстрактное понятие	u	st	oe	e	3.6031679191482594e-4	0.0015601672365766232
protiargument	5	-	NOT FOUND	NA	u	nt	oiaue	e	3.933364572087842e-4	0.0025357502996790847
protiklad	3	-	NOT FOUND	NA	u	d	oia	a	-4.41570039762765e-4	-0.001256702912526314
protinávrh	3	-	NOT FOUND	NA	u	vrh	oiá	á	5.882315540835711e-4	-0.0035275771969112946
protisměr	3	-	NOT FOUND	NA	u	r	oiě	ě	-2.536808401575114e-4	2.0376405908105726e-4
protlak	2	-	NOT FOUND	NA	u	k	oa	a	-9.37463187012297e-5	-9.598776721090143e-4
protokol	3	-	zápis o jednání, forma smlouvy, záznam údajů; souhrn společenských a úředních pravidel upravujících styk s cizím i diplomaty; sada pravidel podle kterých komunikují dva počítače nebo počítač a periferní zařízení	NA	u	l	ooo	o	-2.3143570645304577e-4	2.165586487510599e-4
prototyp	3	-	vzor, předobraz, příklad, první zkušební výrobek	абстрактное понятие	u	p	ooy	y	-0.0011793032635185605	0.001851576553991734
protějšek	3	ek	NOT FOUND	NA	both	k	oěe	e	0.005530102585663728	4.986914634799535e-4
proud	2	-	NOT FOUND	NA	u	d	ou	u	-0.0018045451658523142	0.0015409379811694643
proutek	3	ek	NOT FOUND	NA	u	k	oue	e	0.005343754460730089	5.190589304356172e-4
proužek	3	ek	NOT FOUND	NA	u	k	oue	e	0.005343754460730089	5.190589304356172e-4
provaz	2	-	NOT FOUND	NA	u	z	oa	a	-0.0012649234399268983	-9.840802631735433e-4
provoz	2	-	NOT FOUND	NA	u	z	oo	o	-0.001267981706790066	5.974072934133517e-4
provázek	3	ek	NOT FOUND	NA	u	k	oáe	e	0.0053717123423787025	4.988730949169392e-4
prožitek	3	ek	NOT FOUND	NA	u	k	oie	e	0.00497665257658192	5.918109401979998e-4
prsten	1	-	NOT FOUND	NA	u	n	e	e	4.4496099883903146e-5	8.656304446679046e-4
prstenec	2	ec	NOT FOUND	NA	u	c	ee	e	0.004183488764612349	0.001594198860321033
pruh	1	-	NOT FOUND	NA	u	h	u	u	-0.0023929460340878605	0.0021069567225904056
prut	1	-	NOT FOUND	NA	u	t	u	u	-0.002064877316488812	0.0018408302620240204
prvek	1	ek	NOT FOUND	NA	u	k	e	e	0.0028993125982386277	0.0010466504353459486
práh	1	-	NOT FOUND	NA	u	h	á	á	-0.0012852649754889554	-0.001236401259477145
prát	1	-	NOT FOUND	NA	u	t	á	á	-9.571962578899065e-4	-0.00150252772004353
prášek	2	ek	NOT FOUND	NA	u	k	áe	e	0.004187838937928305	6.786845942056085e-4
průběh	2	-	NOT FOUND	NA	u	h	ůě	ě	-0.001358150600099213	5.603053872822452e-4
průchod	2	-	NOT FOUND	NA	u	d	ůo	o	-0.0013926927615721413	6.415233300255835e-4
průduch	2	-	NOT FOUND	NA	u	ch	ůu	u	-0.0017136026554257992	0.0016982689672728794
průjem	2	-	NOT FOUND	NA	u	m	ůe	e	0.0010391874132028162	6.454610453607376e-4
průjezd	2	-	NOT FOUND	NA	u	zd	ůe	e	0.00177735170795445	9.474750164930701e-4
průkaz	2	-	NOT FOUND	NA	u	z	ůa	a	-0.0012594271452072315	-0.001058611881691287
průlet	2	-	NOT FOUND	NA	u	t	ůe	e	0.0011789601288718348	5.072462637273515e-4
průlez	2	-	NOT FOUND	NA	u	z	ůe	e	0.0010371300579463695	5.461018308261634e-4
průliv	2	-	NOT FOUND	NA	u	v	ůi	i	-0.0013717012858418351	3.012332792845488e-4
průlom	2	-	NOT FOUND	NA	u	m	ůo	o	-0.0012723365433771488	6.686873302456136e-4
průmysl	2	-	NOT FOUND	NA	u	sl	ůy	y	-0.0015966371153279318	0.0015272414770858302
průměr	2	-	NOT FOUND	NA	u	r	ůě	ě	-0.0011913526882456917	3.962582623091299e-4
průnik	2	-	NOT FOUND	NA	u	k	ůi	i	-1.1003917874604126e-4	1.8122139569059812e-4
průplav	2	-	NOT FOUND	NA	u	v	ůa	a	-0.0013499121310773566	-9.143974070328072e-4
průsak	2	-	NOT FOUND	NA	u	k	ůa	a	-8.825002398156277e-5	-0.001034409290626758
průser	2	-	NOT FOUND	NA	u	r	ůe	e	0.0010176893231263074	6.09325599320621e-4
průsečík	3	-	NOT FOUND	NA	u	k	ůeí	í	0.0025061446183313996	-5.50158495321416e-5
průtah	2	-	NOT FOUND	NA	u	h	ůa	a	-0.0014456657918808149	-8.313409882237141e-4
průtok	2	-	NOT FOUND	NA	u	k	ůo	o	-1.0321677740792682e-4	5.935307067755684e-4
průvan	2	an	NOT FOUND	NA	u	n	ůa	a	-0.0014889349065234508	-0.002158422099082003
průvod	2	-	NOT FOUND	NA	u	d	ůo	o	-0.0013926927615721413	6.415233300255835e-4
průzkum	2	-	NOT FOUND	NA	u	m	ůu	u	-0.0016364992824651405	0.0015362353268378673
průzor	2	-	NOT FOUND	NA	u	r	ůo	o	-0.0012938346334536576	6.32551884205497e-4
průřez	2	-	NOT FOUND	NA	u	z	ůe	e	0.0010371300579463695	5.461018308261634e-4
průšvih	2	-	NOT FOUND	NA	u	h	ůi	i	-0.0014674549466452934	3.84289698093642e-4
pseudonym	4	-	krycí jméno (užívané zejm. autory uměleckých děl), kryptonym	NA	u	m	euoy	y	-0.001356983924528856	5.1437113566978476e-5
ptáček	2	ek	NOT FOUND	NA	u	k	áe	e	0.004187838937928305	6.786845942056085e-4
puch	1	-	NOT FOUND	NA	u	ch	u	u	-0.002281753405118489	0.002141078684092419
puchýř	2	-	NOT FOUND	NA	u	ř	uý	ý	-6.44208123434529e-4	-0.0044782955865006685
pud	1	-	NOT FOUND	NA	u	d	u	u	-0.0023250062503528232	0.0019518810434373767
pudink	2	-	pokrm ze škrobové moučky zavařené v mléce; pokrm vařený ve vodní lázni	вещество	u	nk	ui	i	-0.002121674462622773	-2.5094009325623206e-4
pudr	1	-	NOT FOUND	NA	u	dr	u	u	-0.0022253715542328227	0.0019035938044365743
puls	1	-	tep; pravidelně se opakující impulz	NA	u	ls	u	u	-0.002730650626867149	0.0029271035063797766
pulsar	2	-	kosmický rádiový zdroj vysílající pravidelné impulzy rádiového záření	NA	u	r	ua	a	-0.001310263141531631	-0.0014565308225557517
pult	1	-	NOT FOUND	NA	u	lt	u	u	-0.0026558496329999563	0.002165646700409011
punk	1	-	nekonformní generální hnutí, zejm. amatérský hudební styl a způsob oblékání	NA	u	nk	u	u	-0.0025905809318179907	0.002079469963273142
puntík	2	-	NOT FOUND	NA	u	k	uí	í	0.0016053261690049253	9.217551866160722e-5
pupek	2	ek	NOT FOUND	NA	u	k	ue	e	0.0035586291081894385	6.200511400747871e-4
pupen	2	-	NOT FOUND	NA	u	n	ue	e	7.038126098347139e-4	4.390311493967431e-4
pupík	2	-	NOT FOUND	NA	u	k	uí	í	0.0016053261690049253	9.217551866160722e-5
pupínek	3	ek	NOT FOUND	NA	u	k	uíe	e	0.005530102585663728	4.986914634799548e-4
puč	1	-	násilný politický převrat uskutečněný malou skupinou osob	NA	u	č	u	u	-0.0022982117850987175	-6.469542203861164e-4
pyj	1	-	NOT FOUND	NA	u	j	y	y	-0.001736931554284439	0.001392825549578533
pyl	1	-	NOT FOUND	NA	u	l	y	y	-0.0015732858949473244	0.0011097590324375681
pylon	2	-	dekorativní věžovitá stavba zpravidla ve tvaru komolého jehlanu; stožár visutých nebo zavěšených mostů podpírající nosné lano, řetěz	артефакт	u	n	yo	o	-0.001495113956513214	3.428525292220529e-4
pysk	1	-	NOT FOUND	NA	u	sk	y	y	-0.0018071328998857973	0.0014548754218002334
pytel	2	-	NOT FOUND	NA	u	l	ye	e	0.0012967396502702759	5.37637333482556e-4
pytlík	2	-	NOT FOUND	NA	u	k	yí	í	0.0014328145870173327	8.771970150712072e-5
pád	1	-	NOT FOUND	NA	u	d	á	á	-0.0012173251917539177	-0.0013914769386301738
pár	1	-	NOT FOUND	NA	u	r	á	á	-0.001118467063635434	-0.0014004483844502604
párek	2	ek	NOT FOUND	NA	u	k	áe	e	0.004187838937928305	6.786845942056085e-4
pás	1	-	NOT FOUND	NA	u	s	á	á	-0.0014387071600606548	-8.219382698054679e-4
pásek	2	ek	NOT FOUND	NA	u	k	áe	e	0.004187838937928305	6.786845942056085e-4
pátek	2	ek	NOT FOUND	NA	u	k	áe	e	0.004187838937928305	6.786845942056085e-4
písek	2	ek	NOT FOUND	NA	u	k	íe	e	0.004275126415978845	6.822813033997128e-4
pískot	2	ot	NOT FOUND	NA	u	t	ío	o	-0.0012974936920069002	6.74320673643119e-4
píst	1	-	NOT FOUND	NA	u	st	í	í	-6.803411368850676e-4	7.998946160336543e-4
pól	1	-	hlavní, ústřední, extrémní, výjimečný bod; průsečík	NA	u	l	ó	ó	-0.0018063723608143778	6.761866278961777e-4
pór	1	-	NOT FOUND	NA	u	r	ó	ó	-0.0019985575624461294	7.983419733142407e-4
přebor	2	-	NOT FOUND	NA	u	r	eo	o	-0.0013548174444094612	6.651701744987091e-4
přebytek	3	ek	NOT FOUND	NA	u	k	eye	e	0.005530102585663727	4.986914634799545e-4
přechod	2	-	NOT FOUND	NA	u	d	eo	o	-0.001453675572527945	6.741416203187959e-4
předek	2	ek	NOT FOUND	NA	u	k	ee	e	0.0037148331411425025	7.047991285163564e-4
předkrm	1	-	NOT FOUND	NA	u	dkrm	e	e	4.07963544394847e-4	0.0015121617753196077
předmět	2	-	NOT FOUND	NA	u	t	eě	ě	-7.912349514639124e-4	2.1125897720658058e-4
přednes	2	-	NOT FOUND	NA	u	s	ee	e	5.056078054918729e-4	0.0012498046360095432
předpis	2	-	NOT FOUND	NA	u	s	ei	i	-0.001736835162202094	7.113818101235995e-4
předpoklad	3	-	NOT FOUND	NA	u	d	eoa	a	-5.531861976466297e-4	-0.0010660897991670883
předpokoj	3	-	NOT FOUND	NA	u	j	eoo	o	-3.818795923296672e-4	6.835485492708162e-4
představec	3	ec	NOT FOUND	NA	u	c	eae	e	0.005697001642941402	2.8715640397138174e-4
předstih	2	-	NOT FOUND	NA	u	h	ei	i	-0.0015833929776303945	2.9691882045192224e-4
předsudek	3	ek	NOT FOUND	NA	u	k	eue	e	0.005530102585663727	4.986914634799547e-4
předvečer	3	-	NOT FOUND	NA	a	r	eee	e	0.0018306126644254187	6.034715619142394e-4
předák	2	ák	NOT FOUND	NA	u	k	eá	á	0.001885256617380423	-0.004106529659288043
přehled	2	-	NOT FOUND	NA	u	d	ee	e	7.269897737986099e-4	6.802659671848371e-4
přehmat	2	-	NOT FOUND	NA	u	t	ea	a	-0.0012318634806509727	-0.0016061023390563395
přehoz	2	-	NOT FOUND	NA	u	z	eo	o	-0.0013353767095893993	6.019464060042517e-4
přehrávač	3	ač	NOT FOUND	NA	u	č	eáa	a	-8.362844240890995e-4	-0.010695418618130356
přejezd	2	-	NOT FOUND	NA	u	zd	ee	e	0.0015855102867452363	0.0010094439385371996
překlad	2	-	NOT FOUND	NA	u	d	ea	a	-0.001491992414514984	-0.0014950515576429835
překladač	3	ač	NOT FOUND	NA	u	č	eaa	a	-8.362844240891e-4	-0.01069541861813036
přelet	2	-	NOT FOUND	NA	u	t	ee	e	9.871187076626211e-4	5.692151857714811e-4
přeliv	2	-	NOT FOUND	NA	u	v	ei	i	-0.0014876393168269367	2.1386240164282904e-4
přelom	2	-	NOT FOUND	NA	u	m	eo	o	-0.0013333193543329524	7.013056205388257e-4
přelud	2	-	NOT FOUND	NA	u	d	eu	u	-0.0018324746250623827	0.0016096889378092206
přemet	2	-	NOT FOUND	NA	u	t	ee	e	9.871187076626211e-4	5.692151857714811e-4
přenašeč	3	eč	NOT FOUND	NA	u	č	eae	e	0.003393944852303247	-0.005478263039623185
přenos	2	-	NOT FOUND	NA	u	s	eo	o	-0.0016750575408346821	0.001243680289143502
přepad	2	-	NOT FOUND	NA	u	d	ea	a	-0.001491992414514984	-0.0014950515576429835
přepis	2	-	NOT FOUND	NA	u	s	ei	i	-0.001736835162202094	7.113818101235995e-4
přepočet	3	-	NOT FOUND	NA	u	t	eoe	e	0.0016270114173812095	4.17466709019492e-4
přepych	2	-	NOT FOUND	NA	u	ch	ey	y	-0.0014006660093964472	0.0011743013693586094
přepínač	3	ač	NOT FOUND	NA	u	č	eía	a	-8.362844240890994e-4	-0.010695418618130356
přesah	2	-	NOT FOUND	NA	u	h	ea	a	-0.0015599321982500214	-0.0013399758784899546
přestup	2	-	NOT FOUND	NA	u	p	eu	u	-0.0019095387954806782	0.002084365975220784
přestupek	3	ek	NOT FOUND	NA	u	k	eue	e	0.005530102585663727	4.986914634799547e-4
přesun	2	-	NOT FOUND	NA	u	n	eu	u	-0.001699447756073215	0.001453202108462696
přesčas	2	-	NOT FOUND	NA	u	s	ea	a	-0.0017133743828217209	-9.255128888182775e-4
přetisk	2	-	NOT FOUND	NA	u	sk	ei	i	-0.0014582568690835946	3.5583273942340894e-4
převlek	2	ek	NOT FOUND	NA	u	k	ee	e	0.0037148331411425025	7.047991285163564e-4
převod	2	-	NOT FOUND	NA	u	d	eo	o	-0.001453675572527945	6.741416203187959e-4
převodník	3	ník	NOT FOUND	NA	u	k	eoí	í	0.004551321226722869	-4.330875959131126e-4
převoz	2	-	NOT FOUND	NA	u	z	eo	o	-0.0013353767095893993	6.019464060042517e-4
převrat	2	-	NOT FOUND	NA	u	t	ea	a	-0.0012318634806509727	-0.0016061023390563395
převáděč	3	-	NOT FOUND	NA	u	č	eáě	ě	-3.575889173105088e-4	-0.0038165201131663442
přečin	2	in	NOT FOUND	NA	u	n	ei	i	-0.001546206076826248	-4.35226115250013e-4
přežitek	3	ek	NOT FOUND	NA	u	k	eie	e	0.004861052815976767	5.544718859221896e-4
přijímač	3	ač	NOT FOUND	NA	u	č	iía	a	-8.362844240890994e-4	-0.010695418618130356
příboj	2	-	NOT FOUND	NA	u	j	ío	o	-0.0012709128526810119	8.353515319022613e-4
příbor	2	-	NOT FOUND	NA	u	r	ío	o	-0.0012994523949756487	6.744403601793599e-4
příbytek	3	ek	NOT FOUND	NA	u	k	íye	e	0.005530102585663727	4.986914634799529e-4
příběh	2	-	NOT FOUND	NA	u	h	íě	ě	-0.001353870534956074	6.006668535044169e-4
příchod	2	-	NOT FOUND	NA	u	d	ío	o	-0.0013983105230941327	6.834118059994464e-4
přídavek	3	ek	NOT FOUND	NA	u	k	íae	e	0.005564618510516984	5.805629162431441e-4
přídomek	3	ek	NOT FOUND	NA	u	k	íoe	e	0.005633650360223505	7.443058217695216e-4
příděl	2	-	NOT FOUND	NA	u	l	íě	ě	-9.94887421470801e-4	3.144643831132384e-4
příjem	2	-	NOT FOUND	NA	u	m	íe	e	0.001407639266829945	6.849121422882234e-4
příjezd	2	-	NOT FOUND	NA	u	zd	íe	e	0.002145803561581579	9.869261134205559e-4
příkaz	2	-	NOT FOUND	NA	u	z	ía	a	-0.0012198270955820904	-0.0021067743766802
příklad	2	-	NOT FOUND	NA	u	d	ía	a	-0.001338125958520636	-0.002034579162365656
příkon	2	-	NOT FOUND	NA	u	n	ío	o	-0.0012652836541049647	5.26924976652922e-4
příkop	2	-	NOT FOUND	NA	u	p	ío	o	-0.0014753746935124278	0.0011580888434110093
příkrov	2	-	NOT FOUND	NA	u	v	ío	o	-0.001370496646025712	7.554310663433822e-4
přílet	2	-	NOT FOUND	NA	u	t	íe	e	0.0015474119824989638	5.466973606548373e-4
příliv	2	-	NOT FOUND	NA	u	v	íi	i	-0.0015527402399252484	2.9033337166688866e-4
