word	-a	-u	syllables	last cons. cluster	all vowels	last vowel	suffix	meaning	semantics
сампан	+	-	2	н	аа	а	ан	NOT FOUND	
самум	+	-	2	м	ау	у		"сухой, знойный ветер пустынь, налетаюший шквалом и образующий песчаные вихри"	
самшит	+	-	2	т	аи	и		"небольшое южное вечнозеленое дерево или кустарник с очень плотной и тяжелой древесиной"	растение
сан	+	-	1	н	а	а		"звание, связанное с почетным положением Lib; звание служителя христианского религиозного культа"	
санаторий	+	-	4	й	ааои	и		"стационарное учреждение для лечения, профилактики заболеваний и отдыха"	
санбат	+	-	2	т	аа	а		NOT FOUND	
сангвин	+	-	2	н	аи	и	ин	NOT FOUND	
сангвинизм	+	-	3	зм	аии	и	изм	NOT FOUND	
сандал	+	-	2	л	аа	а		"краска (обычно красная), добываемая из древесины этого и некоторых других деревьев; дерево южных стран с ароматической древесиной"	растение
сандарак	+	-	3	к	ааа	а	ак	NOT FOUND	
сандвич	+	-	2	ч	аи	и		"бутерброд, покрытый ломтиком хлеба"	
санджак	+	-	2	к	аа	а	ак	NOT FOUND	
сандрик	+	-	2	к	аи	и	ик	NOT FOUND	
санидин	+	-	3	н	аии	и	ин	NOT FOUND	
санктус	+	-	2	с	ау	у		NOT FOUND	
санпросвет	+	-	3	т	аое	е		NOT FOUND	
санскрит	+	-	2	т	аи	и		"литературный язык Древней Индии"	
сантал	+	-	2	л	аа	а		NOT FOUND	
сантибар	+	-	3	р	аиа	а		NOT FOUND	
сантиграмм	+	-	3	мм	аиа	а		NOT FOUND	
сантилитр	+	-	3	тр	аии	и		NOT FOUND	
сантим	+	-	2	м	аи	и		"мелкая монета во Франции, Бельгии, Швейцарии и некоторых других странах, сотая часть франка"	
сантиметр	+	-	3	тр	аие	е		"единица длины, сотая часть метра; измерительная линейка, лента с делениями такой меры"	
сантипуаз	+	-	4	з	аиуа	а		NOT FOUND	
сантистокс	+	-	3	кс	аио	о		NOT FOUND	
сантонин	+	-	3	н	аои	и	ин	NOT FOUND	
санузел	+	-	3	л	ауе	е		"санитарный узел - ванная (умывальник, душ) и туалет"	
сап	+	-	1	п	а	а		"инфекционная болезнь лошадей и некоторых других животных, передающаяся человеку; сопение, густые свистящие звуки при тяжелом дыхании"	
сапог	+	-	2	г	ао	о		NOT FOUND	
сапожище	+	-	4		аоие	е		NOT FOUND	
сапожок	+	-	3	к	аоо	о	ок	NOT FOUND	
сапонат	+	-	3	т	аоа	а		NOT FOUND	
сапонин	+	-	3	н	аои	и	ин	NOT FOUND	
сапонит	+	-	3	т	аои	и		NOT FOUND	
сапр	+	-	1	пр	а	а		NOT FOUND	
сапролит	+	-	3	т	аои	и		NOT FOUND	
сапропелит	+	-	4	т	аоеи	и		NOT FOUND	
сапропель	+	-	3	ль	аое	е		NOT FOUND	
сапрофит	+	-	3	т	аои	и		NOT FOUND	
сапун	+	-	2	н	ау	у	ун	NOT FOUND	
сапфир	+	-	2	р	аи	и		"драгоценный камень синего или голубого цвета, прозрачная разновидность корунда"	
сараишко	+	-	4		ааио	о		NOT FOUND	
сарай	+	-	2	й	аа	а		"крытое нежилое строение, обычно без потолочных перекрытий"	
